Gender,Age,Occupation,Income,visit_URL,publisher,Personalized_Info,Day_of_Week,Browse_Time,phone_brand,Call_Time
male,below_20,managers,moderate,CheapFlights,Mudah,Cheap_Secondhand,Thursday,Afternoon,XiaoMi,night
male,20_30,student,low,Properties,Mudah,Cheap_Secondhand,Thursday,Afternoon,Nokia,afternoon
female,20_30,admin,high,Properties,Mudah,Cheap_Secondhand,Thursday,Afternoon,Sony,night
male,50_60,machinery,low,Vacation_Deals,Mudah,Cheap_Secondhand,Thursday,Afternoon,Nokia,morning
female,20_30,managers,low,Vacation_Deals,Mudah,Cheap_Secondhand,Friday,Afternoon,Apple,morning
female,30_40,managers,moderate,CheapFlights,Mudah,Cheap_Secondhand,Friday,Afternoon,Lenovo,evening
female,50_60,student,low,CheapFlights,Mudah,Cheap_Secondhand,Friday,Afternoon,Lenovo,night
male,50_60,student,low,eBanking,Mudah,Cheap_Secondhand,Friday,Afternoon,Lenovo,afternoon
male,50_60,technicians,high,SellBuy_Cars,Mudah,Cheap_Secondhand,Friday,Afternoon,Lenovo,evening
male,50_60,sales,high,CheapFlights,Mudah,Cheap_Secondhand,Friday,Afternoon,XiaoMi,noon
male,20_30,sales,moderate,Government_Policy,Mudah,Cheap_Secondhand,Friday,Afternoon,Nokia,noon
male,below_20,sales,moderate,Government_Policy,Mudah,Cheap_Secondhand,Friday,Afternoon,Apple,evening
female,20_30,managers,moderate,Vacation_Deals,Mudah,Cheap_Secondhand,Tuesday,Evening,Samsung,night
female,20_30,admin,moderate,eBanking,Mudah,Cheap_Secondhand,Monday,Morning,Lenovo,noon
female,30_40,managers,high,Properties,Mudah,Cheap_Secondhand,Monday,Morning,Nokia,noon
male,below_20,student,moderate,Vacation_Deals,Mudah,Cheap_Secondhand,Monday,Morning,Lenovo,noon
female,50_60,technicians,high,Vacation_Deals,Mudah,Cheap_Secondhand,Monday,Morning,Lenovo,afternoon
male,30_40,sales,low,eBanking,Mudah,Cheap_Secondhand,Monday,Morning,Apple,night
female,below_20,technicians,high,Properties,Mudah,Cheap_Secondhand,Thursday,Night,HTC,afternoon
female,20_30,sales,low,eBanking,Mudah,Cheap_Secondhand,Thursday,Night,Lenovo,morning
male,20_30,machinery,low,Government_Policy,Mudah,Cheap_Secondhand,Thursday,Night,Nokia,afternoon
male,below_20,student,moderate,eBanking,Mudah,Cheap_Secondhand,Thursday,Night,HTC,morning
female,20_30,admin,low,Properties,Mudah,Cheap_Secondhand,Sunday,Morning,HTC,evening
female,30_40,technicians,low,Government_Policy,Mudah,Cheap_Secondhand,Sunday,Morning,Sony,noon
male,30_40,machinery,moderate,Vacation_Deals,Mudah,Cheap_Secondhand,Sunday,Morning,HTC,noon
female,below_20,housewife,moderate,eBanking,Mudah,Cheap_Secondhand,Sunday,Morning,Apple,afternoon
male,50_60,admin,low,Properties,Mudah,Cheap_Secondhand,Sunday,Morning,XiaoMi,noon
female,50_60,student,high,SellBuy_Cars,Mudah,Cheap_Secondhand,Thursday,Afternoon,Samsung,morning
female,20_30,managers,high,CheapFlights,Mudah,Cheap_Secondhand,Wednesday,Morning,Apple,morning
female,below_20,machinery,high,CheapFlights,Mudah,Cheap_Secondhand,Wednesday,Morning,Apple,noon
male,30_40,housewife,high,SellBuy_Cars,Mudah,Cheap_Secondhand,Wednesday,Morning,HTC,morning
female,below_20,machinery,low,SellBuy_Cars,Mudah,Cheap_Secondhand,Wednesday,Morning,Apple,noon
male,20_30,machinery,moderate,eBanking,Mudah,Cheap_Secondhand,Wednesday,Morning,Lenovo,evening
male,30_40,admin,low,CheapFlights,Mudah,Cheap_Secondhand,Wednesday,Morning,Samsung,night
female,20_30,student,high,eBanking,Mudah,Cheap_Secondhand,Wednesday,Morning,Acer,noon
male,50_60,managers,moderate,eBanking,Mudah,Cheap_Secondhand,Wednesday,Morning,HTC,afternoon
female,50_60,machinery,moderate,Government_Policy,Mudah,Cheap_Secondhand,Wednesday,Morning,XiaoMi,afternoon
male,50_60,sales,high,CheapFlights,Mudah,Cheap_Secondhand,Wednesday,Morning,Nokia,morning
female,below_20,student,high,eBanking,Mudah,Cheap_Secondhand,Wednesday,Morning,Samsung,morning
female,30_40,admin,low,eBanking,Mudah,Cheap_Secondhand,Wednesday,Morning,HTC,evening
female,50_60,machinery,low,eBanking,Mudah,Cheap_Secondhand,Wednesday,Morning,Nokia,night
male,below_20,machinery,low,Properties,Mudah,Cheap_Secondhand,Wednesday,Morning,Acer,afternoon
male,below_20,machinery,low,eBanking,Mudah,Cheap_Secondhand,Thursday,Morning,Acer,afternoon
male,20_30,housewife,high,Vacation_Deals,Mudah,Cheap_Secondhand,Thursday,Morning,Sony,morning
male,below_20,sales,low,Properties,Mudah,Cheap_Secondhand,Thursday,Morning,XiaoMi,evening
female,30_40,housewife,moderate,SellBuy_Cars,Mudah,Cheap_Secondhand,Thursday,Morning,Samsung,morning
female,50_60,managers,high,CheapFlights,Mudah,Cheap_Secondhand,Thursday,Morning,XiaoMi,evening
male,below_20,housewife,moderate,CheapFlights,Mudah,Cheap_Secondhand,Thursday,Morning,Apple,afternoon
male,50_60,housewife,low,Government_Policy,Mudah,Cheap_Secondhand,Thursday,Morning,Sony,night
female,below_20,sales,low,Vacation_Deals,Mudah,Cheap_Secondhand,Thursday,Morning,Lenovo,night
female,below_20,machinery,low,Properties,Mudah,Cheap_Secondhand,Thursday,Morning,Sony,night
male,30_40,managers,moderate,CheapFlights,Mudah,Cheap_Secondhand,Thursday,Morning,Samsung,noon
male,below_20,technicians,moderate,CheapFlights,Mudah,Cheap_Secondhand,Sunday,Morning,Lenovo,noon
male,50_60,admin,high,eBanking,Mudah,Cheap_Secondhand,Sunday,Morning,Lenovo,evening
male,50_60,housewife,low,eBanking,Mudah,Cheap_Secondhand,Sunday,Morning,Acer,afternoon
male,20_30,managers,moderate,Government_Policy,Mudah,Cheap_Secondhand,Sunday,Morning,Lenovo,morning
male,30_40,technicians,high,Government_Policy,Mudah,Cheap_Secondhand,Sunday,Morning,HTC,morning
female,20_30,managers,low,Government_Policy,Mudah,Cheap_Secondhand,Tuesday,Morning,Sony,noon
female,below_20,machinery,high,SellBuy_Cars,Mudah,Cheap_Secondhand,Tuesday,Morning,Sony,afternoon
male,20_30,housewife,moderate,eBanking,Mudah,Cheap_Secondhand,Tuesday,Morning,Sony,morning
male,below_20,student,low,Vacation_Deals,Mudah,Cheap_Secondhand,Monday,Night,Nokia,evening
female,50_60,managers,moderate,eBanking,Mudah,Cheap_Secondhand,Saturday,Morning,Nokia,evening
female,below_20,student,low,CheapFlights,Mudah,Cheap_Secondhand,Saturday,Morning,Nokia,noon
male,below_20,machinery,high,CheapFlights,Mudah,Cheap_Secondhand,Monday,Morning,HTC,night
female,below_20,student,moderate,CheapFlights,Mudah,Cheap_Secondhand,Monday,Morning,Nokia,night
female,20_30,student,low,SellBuy_Cars,Mudah,Cheap_Secondhand,Tuesday,Morning,Sony,noon
female,20_30,technicians,moderate,Properties,Mudah,Cheap_Secondhand,Tuesday,Morning,Acer,noon
female,30_40,sales,moderate,Vacation_Deals,Mudah,Cheap_Secondhand,Tuesday,Morning,Apple,afternoon
female,20_30,machinery,moderate,Government_Policy,Mudah,Cheap_Secondhand,Tuesday,Morning,XiaoMi,night
male,20_30,sales,low,Properties,Mudah,Cheap_Secondhand,Tuesday,Morning,Sony,morning
male,20_30,technicians,low,Government_Policy,Mudah,Cheap_Secondhand,Tuesday,Morning,HTC,night
male,20_30,technicians,high,Properties,Mudah,Cheap_Secondhand,Tuesday,Morning,Apple,evening
female,50_60,student,moderate,SellBuy_Cars,Mudah,Cheap_Secondhand,Tuesday,Morning,Nokia,morning
female,below_20,machinery,high,SellBuy_Cars,Mudah,Cheap_Secondhand,Tuesday,Noon,XiaoMi,morning
male,20_30,housewife,moderate,eBanking,Mudah,Cheap_Secondhand,Tuesday,Noon,Acer,noon
male,50_60,sales,low,Properties,Mudah,Cheap_Secondhand,Friday,Evening,Samsung,afternoon
female,20_30,housewife,moderate,eBanking,Mudah,Cheap_Secondhand,Friday,Evening,HTC,morning
male,50_60,student,moderate,SellBuy_Cars,Mudah,Cheap_Secondhand,Friday,Evening,Sony,night
male,50_60,machinery,moderate,Vacation_Deals,Mudah,Cheap_Secondhand,Friday,Evening,Apple,night
male,50_60,admin,high,eBanking,Mudah,Cheap_Secondhand,Friday,Evening,HTC,afternoon
female,50_60,student,low,CheapFlights,Mudah,Cheap_Secondhand,Friday,Evening,Acer,night
female,50_60,admin,high,eBanking,Mudah,Cheap_Secondhand,Friday,Evening,Sony,noon
female,50_60,sales,moderate,Vacation_Deals,Mudah,Cheap_Secondhand,Friday,Evening,Apple,evening
female,30_40,technicians,low,SellBuy_Cars,Mudah,Cheap_Secondhand,Friday,Evening,Sony,evening
female,below_20,machinery,high,Vacation_Deals,Mudah,Cheap_Secondhand,Friday,Evening,Apple,afternoon
male,20_30,managers,low,Vacation_Deals,Maybank,Stock_Gold_Insurance,Friday,Morning,HTC,noon
female,50_60,technicians,moderate,Vacation_Deals,Maybank,Stock_Gold_Insurance,Friday,Morning,Acer,night
female,20_30,admin,high,Government_Policy,Maybank,Stock_Gold_Insurance,Friday,Morning,XiaoMi,afternoon
female,50_60,managers,low,Properties,Maybank,Stock_Gold_Insurance,Friday,Morning,Sony,morning
female,30_40,housewife,high,Government_Policy,Maybank,Stock_Gold_Insurance,Friday,Morning,XiaoMi,evening
female,50_60,machinery,high,CheapFlights,Maybank,Stock_Gold_Insurance,Friday,Morning,Sony,night
male,below_20,housewife,moderate,Government_Policy,Maybank,Stock_Gold_Insurance,Friday,Morning,Lenovo,afternoon
male,30_40,housewife,low,Vacation_Deals,Hmetro,Breaking_News_Oil,Thursday,Evening,Sony,noon
female,50_60,housewife,moderate,Vacation_Deals,Mudah,Cheap_Secondhand,Saturday,Afternoon,Sony,afternoon
male,50_60,student,low,Government_Policy,MalaysiaKini,CurrentPoliticalIssues,Saturday,Evening,Sony,afternoon
female,50_60,housewife,moderate,Properties,Hmetro,Breaking_News_Oil,Tuesday,Afternoon,HTC,afternoon
female,below_20,admin,low,SellBuy_Cars,Hmetro,Breaking_News_Oil,Saturday,Evening,HTC,noon
female,below_20,technicians,moderate,Vacation_Deals,Hmetro,Breaking_News_Oil,Saturday,Evening,XiaoMi,night
male,20_30,admin,high,Properties,Hmetro,Breaking_News_Oil,Saturday,Evening,Sony,afternoon
male,20_30,managers,moderate,CheapFlights,Mudah,Cheap_Secondhand,Monday,Night,Acer,afternoon
male,30_40,technicians,moderate,CheapFlights,MalaysiaKini,CurrentPoliticalIssues,Sunday,Noon,Lenovo,afternoon
female,30_40,machinery,low,SellBuy_Cars,MalaysiaKini,CurrentPoliticalIssues,Wednesday,Afternoon,HTC,evening
male,50_60,machinery,moderate,eBanking,MalaysiaKini,CurrentPoliticalIssues,Wednesday,Afternoon,HTC,noon
male,30_40,managers,low,Government_Policy,MalaysiaKini,CurrentPoliticalIssues,Sunday,Noon,Apple,night
male,20_30,admin,low,Properties,Mudah,Cheap_Secondhand,Saturday,Evening,XiaoMi,noon
male,30_40,admin,high,SellBuy_Cars,Maybank,Stock_Gold_Insurance,Saturday,Morning,Lenovo,morning
male,20_30,machinery,moderate,Government_Policy,AirAsia,AirFarePromotion,Sunday,Evening,Samsung,morning
male,20_30,admin,low,Properties,AirAsia,AirFarePromotion,Tuesday,Evening,Acer,afternoon
male,below_20,sales,high,SellBuy_Cars,AirAsia,AirFarePromotion,Friday,Morning,Nokia,morning
male,20_30,housewife,low,Properties,MalaysiaKini,CurrentPoliticalIssues,Friday,Late_Night,Nokia,evening
male,20_30,technicians,low,Government_Policy,MalaysiaKini,CurrentPoliticalIssues,Wednesday,Noon,Samsung,evening
male,20_30,housewife,low,CheapFlights,MalaysiaKini,CurrentPoliticalIssues,Friday,Evening,Acer,noon
female,20_30,student,low,Properties,MalaysiaKini,CurrentPoliticalIssues,Monday,Noon,Acer,evening
male,50_60,student,low,Government_Policy,MalaysiaKini,CurrentPoliticalIssues,Monday,Afternoon,Apple,noon
female,50_60,sales,high,CheapFlights,MalaysiaKini,CurrentPoliticalIssues,Tuesday,Noon,HTC,evening
female,30_40,technicians,high,CheapFlights,MalaysiaKini,CurrentPoliticalIssues,Sunday,Noon,Nokia,afternoon
female,30_40,student,moderate,eBanking,MalaysiaKini,CurrentPoliticalIssues,Sunday,Morning,Samsung,noon
female,30_40,housewife,moderate,eBanking,MalaysiaKini,CurrentPoliticalIssues,Sunday,Morning,HTC,noon
female,30_40,technicians,moderate,CheapFlights,MalaysiaKini,CurrentPoliticalIssues,Tuesday,Noon,Sony,evening
male,20_30,technicians,high,CheapFlights,MalaysiaKini,CurrentPoliticalIssues,Wednesday,Morning,HTC,noon
male,below_20,housewife,low,Properties,MalaysiaKini,CurrentPoliticalIssues,Saturday,Evening,HTC,evening
male,20_30,machinery,moderate,eBanking,MalaysiaKini,CurrentPoliticalIssues,Saturday,Noon,Nokia,afternoon
female,50_60,managers,low,Vacation_Deals,Maybank,Stock_Gold_Insurance,Tuesday,Morning,Acer,afternoon
male,20_30,managers,moderate,Government_Policy,MalaysiaKini,CurrentPoliticalIssues,Tuesday,Morning,XiaoMi,evening
male,50_60,sales,high,Government_Policy,MalaysiaKini,CurrentPoliticalIssues,Wednesday,Afternoon,Lenovo,evening
female,below_20,housewife,low,eBanking,Mudah,Cheap_Secondhand,Monday,Afternoon,Apple,noon
female,30_40,admin,moderate,eBanking,MalaysiaKini,CurrentPoliticalIssues,Friday,Night,Samsung,evening
female,below_20,technicians,low,Vacation_Deals,Maybank,Stock_Gold_Insurance,Saturday,Afternoon,Sony,noon
female,50_60,sales,high,Properties,Maybank,Stock_Gold_Insurance,Monday,Afternoon,HTC,evening
female,20_30,sales,high,Vacation_Deals,Maybank,Stock_Gold_Insurance,Friday,Evening,Samsung,evening
female,30_40,sales,low,eBanking,Maybank,Stock_Gold_Insurance,Friday,Evening,Acer,evening
female,20_30,machinery,moderate,SellBuy_Cars,Maybank,Stock_Gold_Insurance,Friday,Evening,Acer,noon
male,50_60,student,moderate,Properties,Maybank,Stock_Gold_Insurance,Friday,Afternoon,HTC,night
female,30_40,technicians,moderate,CheapFlights,Maybank,Stock_Gold_Insurance,Friday,Evening,XiaoMi,morning
male,20_30,housewife,moderate,CheapFlights,Maybank,Stock_Gold_Insurance,Friday,Evening,HTC,afternoon
female,50_60,admin,moderate,Properties,Maybank,Stock_Gold_Insurance,Friday,Evening,Apple,night
male,20_30,admin,moderate,Properties,Maybank,Stock_Gold_Insurance,Friday,Evening,Samsung,morning
male,below_20,student,high,Properties,Maybank,Stock_Gold_Insurance,Friday,Evening,Sony,evening
male,50_60,machinery,high,Government_Policy,Maybank,Stock_Gold_Insurance,Friday,Evening,Sony,evening
male,30_40,admin,low,Government_Policy,Maybank,Stock_Gold_Insurance,Friday,Evening,Acer,noon
male,50_60,managers,low,eBanking,Maybank,Stock_Gold_Insurance,Friday,Evening,Acer,evening
female,below_20,admin,low,Vacation_Deals,Maybank,Stock_Gold_Insurance,Friday,Evening,Apple,night
female,below_20,admin,moderate,SellBuy_Cars,Maybank,Stock_Gold_Insurance,Friday,Evening,Sony,night
female,50_60,sales,high,Vacation_Deals,Maybank,Stock_Gold_Insurance,Friday,Evening,HTC,evening
male,30_40,sales,moderate,SellBuy_Cars,Maybank,Stock_Gold_Insurance,Friday,Evening,Sony,night
male,30_40,sales,high,Vacation_Deals,Maybank,Stock_Gold_Insurance,Friday,Afternoon,Samsung,noon
female,20_30,technicians,moderate,Properties,Maybank,Stock_Gold_Insurance,Friday,Night,XiaoMi,morning
female,20_30,sales,high,eBanking,Maybank,Stock_Gold_Insurance,Friday,Evening,Sony,afternoon
male,20_30,technicians,moderate,SellBuy_Cars,Maybank,Stock_Gold_Insurance,Friday,Evening,Nokia,evening
male,20_30,admin,high,Vacation_Deals,Maybank,Stock_Gold_Insurance,Friday,Evening,Nokia,evening
male,below_20,housewife,high,eBanking,Maybank,Stock_Gold_Insurance,Friday,Afternoon,Nokia,afternoon
female,20_30,technicians,moderate,Properties,Maybank,Stock_Gold_Insurance,Friday,Afternoon,Apple,morning
male,20_30,machinery,high,CheapFlights,Maybank,Stock_Gold_Insurance,Friday,Afternoon,Sony,afternoon
female,50_60,housewife,low,Properties,Maybank,Stock_Gold_Insurance,Friday,Evening,Lenovo,evening
female,30_40,technicians,moderate,Government_Policy,Maybank,Stock_Gold_Insurance,Friday,Afternoon,Samsung,night
female,50_60,admin,moderate,CheapFlights,Maybank,Stock_Gold_Insurance,Friday,Afternoon,Samsung,afternoon
male,50_60,managers,high,SellBuy_Cars,Maybank,Stock_Gold_Insurance,Friday,Afternoon,Lenovo,morning
female,below_20,admin,moderate,Properties,Maybank,Stock_Gold_Insurance,Friday,Afternoon,Acer,night
male,50_60,technicians,low,eBanking,Maybank,Stock_Gold_Insurance,Friday,Afternoon,Acer,evening
female,30_40,managers,high,SellBuy_Cars,Maybank,Stock_Gold_Insurance,Friday,Evening,Sony,afternoon
male,below_20,student,moderate,SellBuy_Cars,Maybank,Stock_Gold_Insurance,Friday,Evening,Nokia,night
male,20_30,machinery,high,eBanking,Maybank,Stock_Gold_Insurance,Friday,Evening,Lenovo,afternoon
male,50_60,machinery,high,Vacation_Deals,Maybank,Stock_Gold_Insurance,Friday,Evening,Apple,night
male,30_40,housewife,high,Vacation_Deals,Maybank,Stock_Gold_Insurance,Friday,Evening,Apple,evening
female,30_40,managers,moderate,CheapFlights,Maybank,Stock_Gold_Insurance,Friday,Evening,HTC,evening
male,30_40,sales,high,Government_Policy,Maybank,Stock_Gold_Insurance,Friday,Evening,Nokia,noon
male,20_30,managers,moderate,CheapFlights,Maybank,Stock_Gold_Insurance,Friday,Evening,XiaoMi,night
male,20_30,machinery,low,Properties,Maybank,Stock_Gold_Insurance,Friday,Evening,Sony,afternoon
male,50_60,technicians,low,CheapFlights,Maybank,Stock_Gold_Insurance,Friday,Afternoon,Sony,noon
male,50_60,housewife,moderate,Properties,Maybank,Stock_Gold_Insurance,Friday,Afternoon,Sony,afternoon
female,30_40,admin,low,eBanking,Maybank,Stock_Gold_Insurance,Friday,Afternoon,Acer,evening
male,30_40,machinery,low,CheapFlights,Maybank,Stock_Gold_Insurance,Friday,Afternoon,Sony,morning
female,30_40,managers,moderate,Government_Policy,Maybank,Stock_Gold_Insurance,Friday,Afternoon,Nokia,night
male,20_30,technicians,high,Vacation_Deals,Maybank,Stock_Gold_Insurance,Friday,Afternoon,Sony,night
male,50_60,managers,moderate,CheapFlights,Maybank,Stock_Gold_Insurance,Friday,Afternoon,Nokia,night
male,30_40,sales,low,SellBuy_Cars,Maybank,Stock_Gold_Insurance,Friday,Afternoon,Acer,afternoon
female,20_30,technicians,low,SellBuy_Cars,Maybank,Stock_Gold_Insurance,Friday,Afternoon,Lenovo,noon
female,below_20,student,moderate,Government_Policy,Maybank,Stock_Gold_Insurance,Friday,Afternoon,Samsung,morning
female,30_40,admin,low,Properties,Maybank,Stock_Gold_Insurance,Friday,Afternoon,Lenovo,evening
male,20_30,housewife,high,eBanking,Maybank,Stock_Gold_Insurance,Friday,Afternoon,HTC,noon
female,50_60,housewife,high,SellBuy_Cars,Maybank,Stock_Gold_Insurance,Friday,Afternoon,Acer,night
female,20_30,managers,moderate,Government_Policy,Maybank,Stock_Gold_Insurance,Friday,Afternoon,Sony,night
female,30_40,housewife,low,SellBuy_Cars,Maybank,Stock_Gold_Insurance,Friday,Afternoon,Lenovo,evening
female,20_30,sales,low,CheapFlights,Maybank,Stock_Gold_Insurance,Friday,Afternoon,Acer,morning
male,below_20,housewife,high,CheapFlights,Maybank,Stock_Gold_Insurance,Friday,Afternoon,Apple,morning
male,30_40,student,moderate,Vacation_Deals,Maybank,Stock_Gold_Insurance,Friday,Evening,XiaoMi,afternoon
male,30_40,machinery,moderate,eBanking,Maybank,Stock_Gold_Insurance,Friday,Afternoon,Apple,noon
female,30_40,technicians,low,Vacation_Deals,Maybank,Stock_Gold_Insurance,Friday,Evening,Sony,afternoon
male,20_30,admin,low,eBanking,Mudah,Cheap_Secondhand,Wednesday,Late_Night,HTC,evening
male,below_20,student,high,Vacation_Deals,Mudah,Cheap_Secondhand,Friday,Noon,Samsung,evening
female,30_40,admin,moderate,Properties,Mudah,Cheap_Secondhand,Monday,Morning,Lenovo,night
male,30_40,machinery,moderate,Vacation_Deals,Mudah,Cheap_Secondhand,Monday,Morning,Nokia,morning
male,30_40,sales,moderate,Government_Policy,Mudah,Cheap_Secondhand,Wednesday,Night,Sony,morning
female,50_60,housewife,moderate,eBanking,Mudah,Cheap_Secondhand,Friday,Noon,HTC,evening
male,20_30,sales,high,eBanking,Mudah,Cheap_Secondhand,Friday,Noon,Lenovo,noon
female,50_60,managers,low,Vacation_Deals,Mudah,Cheap_Secondhand,Friday,Late_Night,HTC,noon
female,50_60,admin,low,eBanking,Hmetro,Breaking_News_Oil,Thursday,Late_Night,HTC,afternoon
male,20_30,sales,moderate,Vacation_Deals,Hmetro,Breaking_News_Oil,Tuesday,Night,XiaoMi,evening
male,30_40,sales,moderate,Government_Policy,Hmetro,Breaking_News_Oil,Tuesday,Afternoon,Sony,noon
male,50_60,student,low,SellBuy_Cars,Hmetro,Breaking_News_Oil,Tuesday,Afternoon,HTC,afternoon
female,20_30,machinery,low,CheapFlights,Hmetro,Breaking_News_Oil,Sunday,Late_Night,Sony,morning
female,30_40,technicians,high,Properties,Hmetro,Breaking_News_Oil,Sunday,Night,HTC,evening
female,below_20,sales,moderate,CheapFlights,Hmetro,Breaking_News_Oil,Sunday,Night,Nokia,morning
male,50_60,managers,moderate,Government_Policy,Maybank,Stock_Gold_Insurance,Sunday,Noon,Apple,evening
male,below_20,machinery,moderate,Properties,Maybank,Stock_Gold_Insurance,Saturday,Morning,Nokia,morning
female,50_60,managers,low,Vacation_Deals,Maybank,Stock_Gold_Insurance,Sunday,Noon,XiaoMi,night
female,below_20,student,low,SellBuy_Cars,Maybank,Stock_Gold_Insurance,Sunday,Noon,Sony,noon
male,30_40,technicians,high,Government_Policy,Maybank,Stock_Gold_Insurance,Sunday,Noon,HTC,night
male,20_30,student,high,SellBuy_Cars,Maybank,Stock_Gold_Insurance,Sunday,Evening,XiaoMi,morning
female,50_60,admin,moderate,Properties,Maybank,Stock_Gold_Insurance,Saturday,Morning,XiaoMi,evening
female,50_60,technicians,high,Properties,Maybank,Stock_Gold_Insurance,Saturday,Morning,Sony,noon
male,below_20,sales,moderate,SellBuy_Cars,Maybank,Stock_Gold_Insurance,Sunday,Afternoon,Lenovo,evening
female,30_40,sales,moderate,SellBuy_Cars,AirAsia,AirFarePromotion,Friday,Evening,XiaoMi,afternoon
female,30_40,admin,high,CheapFlights,AirAsia,AirFarePromotion,Tuesday,Night,XiaoMi,noon
male,50_60,sales,low,Vacation_Deals,AirAsia,AirFarePromotion,Tuesday,Night,Lenovo,evening
male,50_60,sales,low,eBanking,AirAsia,AirFarePromotion,Tuesday,Night,HTC,morning
female,30_40,housewife,low,eBanking,AirAsia,AirFarePromotion,Sunday,Noon,Sony,night
male,below_20,student,low,Properties,AirAsia,AirFarePromotion,Wednesday,Morning,Apple,afternoon
male,20_30,sales,moderate,Government_Policy,AirAsia,AirFarePromotion,Thursday,Noon,Acer,morning
male,below_20,managers,moderate,Properties,AirAsia,AirFarePromotion,Saturday,Evening,Lenovo,afternoon
female,50_60,student,high,Government_Policy,AirAsia,AirFarePromotion,Wednesday,Morning,HTC,afternoon
female,20_30,managers,low,Properties,AirAsia,AirFarePromotion,Wednesday,Morning,Acer,noon
female,below_20,managers,low,CheapFlights,AirAsia,AirFarePromotion,Thursday,Noon,Apple,noon
male,20_30,student,moderate,Properties,AirAsia,AirFarePromotion,Thursday,Noon,Acer,noon
female,below_20,student,low,eBanking,AirAsia,AirFarePromotion,Friday,Noon,Acer,noon
male,20_30,machinery,high,Vacation_Deals,AirAsia,AirFarePromotion,Thursday,Noon,Lenovo,evening
male,below_20,machinery,moderate,SellBuy_Cars,AirAsia,AirFarePromotion,Thursday,Noon,Sony,afternoon
female,below_20,technicians,moderate,eBanking,AirAsia,AirFarePromotion,Saturday,Evening,Apple,night
male,20_30,housewife,moderate,Government_Policy,AirAsia,AirFarePromotion,Saturday,Afternoon,Sony,morning
female,30_40,machinery,moderate,CheapFlights,AirAsia,AirFarePromotion,Saturday,Afternoon,Samsung,night
male,below_20,sales,low,eBanking,AirAsia,AirFarePromotion,Friday,Noon,Nokia,morning
female,20_30,machinery,low,Properties,AirAsia,AirFarePromotion,Saturday,Afternoon,HTC,night
female,50_60,student,low,SellBuy_Cars,AirAsia,AirFarePromotion,Wednesday,Morning,Apple,night
female,below_20,machinery,low,Properties,AirAsia,AirFarePromotion,Saturday,Evening,Samsung,night
female,30_40,sales,high,Government_Policy,AirAsia,AirFarePromotion,Friday,Noon,HTC,afternoon
female,20_30,machinery,low,SellBuy_Cars,AirAsia,AirFarePromotion,Monday,Noon,Nokia,evening
male,below_20,student,moderate,CheapFlights,AirAsia,AirFarePromotion,Tuesday,Noon,Nokia,night
female,50_60,student,high,Properties,AirAsia,AirFarePromotion,Tuesday,Noon,HTC,afternoon
male,below_20,student,high,Vacation_Deals,AirAsia,AirFarePromotion,Friday,Noon,Nokia,noon
female,30_40,sales,moderate,Government_Policy,AirAsia,AirFarePromotion,Friday,Noon,HTC,morning
male,30_40,technicians,low,eBanking,AirAsia,AirFarePromotion,Friday,Noon,Sony,evening
female,50_60,housewife,high,CheapFlights,AirAsia,AirFarePromotion,Friday,Noon,Apple,evening
male,50_60,machinery,low,SellBuy_Cars,AirAsia,AirFarePromotion,Saturday,Evening,Lenovo,night
male,30_40,managers,high,Properties,AirAsia,AirFarePromotion,Saturday,Afternoon,Lenovo,evening
female,50_60,sales,low,Government_Policy,AirAsia,AirFarePromotion,Friday,Noon,Acer,evening
female,20_30,managers,high,SellBuy_Cars,AirAsia,AirFarePromotion,Monday,Noon,Samsung,evening
male,20_30,housewife,moderate,Government_Policy,AirAsia,AirFarePromotion,Wednesday,Morning,HTC,morning
female,30_40,sales,high,eBanking,AirAsia,AirFarePromotion,Saturday,Evening,XiaoMi,noon
male,30_40,sales,moderate,Government_Policy,AirAsia,AirFarePromotion,Wednesday,Noon,Nokia,night
male,below_20,sales,low,CheapFlights,AirAsia,AirFarePromotion,Tuesday,Noon,Sony,noon
male,30_40,managers,moderate,eBanking,AirAsia,AirFarePromotion,Saturday,Evening,XiaoMi,morning
female,below_20,technicians,moderate,Vacation_Deals,AirAsia,AirFarePromotion,Saturday,Evening,Lenovo,night
male,50_60,technicians,low,Vacation_Deals,AirAsia,AirFarePromotion,Friday,Afternoon,Acer,noon
female,50_60,admin,high,Properties,AirAsia,AirFarePromotion,Friday,Afternoon,Acer,evening
male,50_60,student,high,SellBuy_Cars,AirAsia,AirFarePromotion,Friday,Afternoon,Samsung,night
male,30_40,sales,high,Vacation_Deals,AirAsia,AirFarePromotion,Saturday,Evening,XiaoMi,night
female,below_20,housewife,low,Properties,AirAsia,AirFarePromotion,Saturday,Evening,Sony,night
female,50_60,admin,high,SellBuy_Cars,AirAsia,AirFarePromotion,Saturday,Evening,Lenovo,night
male,20_30,machinery,moderate,SellBuy_Cars,AirAsia,AirFarePromotion,Saturday,Evening,HTC,night
male,30_40,student,moderate,Government_Policy,AirAsia,AirFarePromotion,Saturday,Evening,XiaoMi,morning
female,below_20,managers,moderate,Government_Policy,AirAsia,AirFarePromotion,Saturday,Evening,Lenovo,evening
female,50_60,housewife,high,Government_Policy,AirAsia,AirFarePromotion,Saturday,Evening,Sony,morning
female,50_60,sales,low,Vacation_Deals,AirAsia,AirFarePromotion,Sunday,Morning,Sony,morning
